Gene_ID,amikacin,amoxicillin/clavulanic acid,ampicillin,ampicillin/sulbactam,cefalotin,cefepime,cefotaxime,cefoxitin,cefpodoxime,ceftiofur,ceftriaxone,cefuroxime,ciprofloxacin,colistin,doripenem,ertapenem,fosfomycin,gentamicin,imipenem,levofloxacin,meropenem,nitrofurantoin,norfloxacin,ofloxacin,piperacillin/tazobactam,polymyxin B,tigecycline,tobramycin,trimethoprim/sulfamethoxazole
573.66231.con.0099,32.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66231.con.0100,32.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66231.con.0101,32.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66231.con.0102,32.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66231.con.0103,32.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66231.con.0104,32.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66231.con.0105,32.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66231.con.0106,32.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66231.con.0107,32.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66231.con.0108,32.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66231.con.0109,32.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66231.con.0110,32.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66231.con.0111,32.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66231.con.0112,32.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66231.con.0113,32.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66231.con.0114,32.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66231.con.0115,32.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66231.con.0116,32.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66231.con.0117,32.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66231.con.0118,32.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66231.con.0119,32.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66231.con.0120,32.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66231.con.0121,32.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66231.con.0122,32.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66231.con.0123,32.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66231.con.0124,32.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66231.con.0125,32.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66231.con.0126,32.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66231.con.0127,32.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66231.con.0128,32.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66231.con.0129,32.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66231.con.0130,32.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66231.con.0131,32.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66231.con.0132,32.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66231.con.0133,32.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66231.con.0134,32.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66231.con.0135,32.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66231.con.0136,32.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66231.con.0137,32.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66231.con.0138,32.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66231.con.0139,32.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66231.con.0140,32.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66231.con.0141,32.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66231.con.0142,32.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66231.con.0143,32.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66231.con.0144,32.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66231.con.0145,32.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66231.con.0146,32.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66231.con.0147,32.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66231.con.0148,32.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66231.con.0149,32.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66231.con.0150,32.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66231.con.0151,32.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66231.con.0152,32.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66231.con.0153,32.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0001,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0002,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0003,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0004,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0005,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0006,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0007,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0008,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0009,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0010,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0011,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0012,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0013,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0014,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0015,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0016,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0017,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0018,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0019,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0020,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0021,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0022,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0023,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0024,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0025,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0026,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0027,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0028,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0029,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0030,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0031,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0032,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0033,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0034,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0035,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0036,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0037,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0038,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0039,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0040,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0041,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0042,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0043,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0044,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0045,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0046,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0047,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0048,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0049,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0050,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0051,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0052,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0053,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0054,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0055,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0056,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0057,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0058,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0059,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0060,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0061,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0062,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0063,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0064,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0065,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0066,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0067,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0068,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0069,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0070,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0071,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0072,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0073,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0074,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0075,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0076,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0077,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0078,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0079,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0080,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0081,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0082,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0083,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0084,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0085,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66232.con.0086,64.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0001,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0002,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0003,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0004,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0005,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0006,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0007,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0008,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0009,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0010,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0011,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0012,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0013,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0014,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0015,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0016,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0017,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0018,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0019,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0020,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0021,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0022,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0023,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0024,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0025,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0026,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0027,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0028,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0029,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0030,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0031,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0032,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0033,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0034,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0035,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0036,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0037,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0038,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0039,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0040,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0041,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0042,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0043,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0044,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0045,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0046,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0047,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0048,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0049,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0050,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0051,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0052,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0053,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0054,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0055,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0056,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0057,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0058,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0059,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0060,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0061,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0062,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0063,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0064,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0065,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0066,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
573.66233.con.0067,2.0,32.0,32.0,,,,64.0,64.0,,,,64.0,,,,8.0,,16.0,,,16.0,,,,,,,,
